version,topology,graph_name,method,base_method,lambda,adaptive_lambda_initial,n,m,density,avg_degree,max_degree,min_cardinality,max_cardinality,avg_cardinality,family,cardinality_mode,induced_width,max_clique_size,total_fill_edges,peak_factor_entries,peak_factor_log10,final_edge_count,ve_status,ve_runtime,ve_max_observed_entries,ve_factor_ops,ordering_time,total_runtime,order_prefix,status,p,seed,rows,cols,attachment_m,source,benchmark
v2,random,er_n80_p0.03_s1,fill_pressure_lam2,fill_pressure,2.0,0.05,80,110,0.03481012658227848,2.75,9,2,5,3.2375,erdos_renyi,mixed,8,9,91,3456,3.5385737338068557,201,ok,0.0026921250100713223,3456,266,0.030283167012385093,0.032975292022456415,"er80p30s1_10,er80p30s1_13,er80p30s1_18,er80p30s1_19,er80p30s1_20,er80p30s1_26,er80p30s1_29,er80p30s1_31",ok,0.03,1.0,,,,,
v2,random,er_n80_p0.03_s1,adaptive_fill_pressure,adaptive_fill_pressure,,0.05,80,110,0.03481012658227848,2.75,9,2,5,3.2375,erdos_renyi,mixed,7,8,73,1440,3.1583624920952498,183,ok,0.0027047500043408945,1440,266,0.06468254199717194,0.06738729200151283,"er80p30s1_10,er80p30s1_13,er80p30s1_18,er80p30s1_19,er80p30s1_20,er80p30s1_26,er80p30s1_29,er80p30s1_31",ok,0.03,1.0,,,,,
v2,random,er_n80_p0.03_s2,min_degree,min_degree,,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,88,40960,4.612359947967774,189,ok,0.003049416991416365,40960,254,0.0019562079978641123,0.005005624989280477,"er80p30s2_14,er80p30s2_44,er80p30s2_60,er80p30s2_7,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,min_fill,min_fill,,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,88,40960,4.612359947967774,189,ok,0.002845750001142733,40960,254,0.0059524579992285,0.008798208000371233,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,weighted_min_fill,weighted_min_fill,,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.00279108299582731,10240,254,0.00791699999535922,0.01070808299118653,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,hybrid_degree_lam0.1,hybrid,0.1,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.002661624996108003,10240,254,0.020722291999845766,0.02338391699595377,"er80p30s2_14,er80p30s2_44,er80p30s2_60,er80p30s2_7,er80p30s2_27,er80p30s2_76,er80p30s2_37,er80p30s2_49",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam0,fill_pressure,0.0,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.002829582997947,10240,254,0.026006833999417722,0.028836416997364722,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam0.01,fill_pressure,0.01,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.002838582993717864,10240,254,0.02602554099576082,0.028864123989478685,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam0.05,fill_pressure,0.05,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.0028342500008875504,10240,254,0.026018749995273538,0.02885299999616109,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam0.1,fill_pressure,0.1,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.0028927499952260405,10240,254,0.026208499999484047,0.029101249994710088,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam0.5,fill_pressure,0.5,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,91,6400,3.8061799739838875,192,ok,0.002672832997632213,6400,254,0.026123417002963834,0.028796250000596046,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam1,fill_pressure,1.0,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,93,6400,3.8061799739838875,194,ok,0.0027657079917844385,6400,254,0.02689329200075008,0.029658999992534518,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,fill_pressure_lam2,fill_pressure,2.0,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,9,10,99,15360,4.186391215695493,200,ok,0.002736249996814877,15360,254,0.027426125001511537,0.030162374998326413,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.03_s2,adaptive_fill_pressure,adaptive_fill_pressure,,0.05,80,101,0.03196202531645569,2.525,7,2,5,3.2875,erdos_renyi,mixed,8,9,90,10240,4.010299956639812,191,ok,0.0029285829950822517,10240,254,0.060581042009289376,0.06350962500437163,"er80p30s2_14,er80p30s2_18,er80p30s2_20,er80p30s2_23,er80p30s2_26,er80p30s2_27,er80p30s2_30,er80p30s2_0",ok,0.03,2.0,,,,,
v2,random,er_n80_p0.06_s0,min_degree,min_degree,,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,26,27,499,9172942848000,12.962508687645224,710,skipped_factor_cutoff,,192000,208,0.003283041005488485,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_46,er80p60s0_76,er80p60s0_10,er80p60s0_20,er80p60s0_21",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,min_fill,min_fill,,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,24,25,488,458647142400,11.661478691981243,699,skipped_factor_cutoff,,192000,223,0.03872575001150835,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_46,er80p60s0_76,er80p60s0_31,er80p60s0_10,er80p60s0_20",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,weighted_min_fill,weighted_min_fill,,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.04862595800659619,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_76,er80p60s0_46,er80p60s0_31,er80p60s0_44,er80p60s0_23",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,hybrid_degree_lam0.1,hybrid,0.1,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,503,85996339200,10.93447996404498,714,skipped_factor_cutoff,,69120,208,0.11303295799007174,,"er80p60s0_72,er80p60s0_70,er80p60s0_0,er80p60s0_76,er80p60s0_44,er80p60s0_10,er80p60s0_26,er80p60s0_46",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam0,fill_pressure,0.0,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.1581486669892911,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_76,er80p60s0_46,er80p60s0_31,er80p60s0_44,er80p60s0_23",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam0.01,fill_pressure,0.01,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.1582997919904301,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_76,er80p60s0_46,er80p60s0_31,er80p60s0_44,er80p60s0_20",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam0.05,fill_pressure,0.05,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.15934245799144264,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_76,er80p60s0_31,er80p60s0_46,er80p60s0_44,er80p60s0_20",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam0.1,fill_pressure,0.1,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.1590292080072686,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_31,er80p60s0_76,er80p60s0_44,er80p60s0_46,er80p60s0_20",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam0.5,fill_pressure,0.5,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,26,27,524,110075314176,11.041689933692847,735,skipped_factor_cutoff,,165888,220,0.16381645800720435,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_44,er80p60s0_31,er80p60s0_76,er80p60s0_20,er80p60s0_10",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam1,fill_pressure,1.0,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,26,27,505,36691771392,10.564568678973187,716,skipped_factor_cutoff,,165888,228,0.16347200000018347,,"er80p60s0_70,er80p60s0_72,er80p60s0_44,er80p60s0_0,er80p60s0_31,er80p60s0_10,er80p60s0_20,er80p60s0_76",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,fill_pressure_lam2,fill_pressure,2.0,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,502,20639121408,10.314691205756587,713,skipped_factor_cutoff,,207360,221,0.16454066599544603,,"er80p60s0_70,er80p60s0_72,er80p60s0_44,er80p60s0_0,er80p60s0_31,er80p60s0_10,er80p60s0_20,er80p60s0_76",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s0,adaptive_fill_pressure,adaptive_fill_pressure,,0.05,80,211,0.06677215189873417,5.275,11,2,5,3.15,erdos_renyi,mixed,25,26,491,20639121408,10.314691205756587,702,skipped_factor_cutoff,,55296,208,0.26408920901303645,,"er80p60s0_70,er80p60s0_72,er80p60s0_0,er80p60s0_76,er80p60s0_31,er80p60s0_46,er80p60s0_44,er80p60s0_20",ok,0.06,0.0,,,,,
v2,random,er_n80_p0.06_s1,min_degree,min_degree,,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,24,25,414,59719680000,10.77611747194973,623,skipped_factor_cutoff,,144000,221,0.002824708994012326,,"er80p60s1_33,er80p60s1_13,er80p60s1_79,er80p60s1_10,er80p60s1_18,er80p60s1_19,er80p60s1_26,er80p60s1_37",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,min_fill,min_fill,,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,397,24883200000,10.395906230238124,606,skipped_factor_cutoff,,96000,228,0.03105695800331887,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_10,er80p60s1_18,er80p60s1_19,er80p60s1_26,er80p60s1_37",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,weighted_min_fill,weighted_min_fill,,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,402,16588800000,10.219814971182442,611,skipped_factor_cutoff,,144000,229,0.04081870800291654,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_10,er80p60s1_18,er80p60s1_37,er80p60s1_26,er80p60s1_40",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,hybrid_degree_lam0.1,hybrid,0.1,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,23,24,409,19906560000,10.298996217230068,618,skipped_factor_cutoff,,120000,227,0.09393358300440013,,"er80p60s1_33,er80p60s1_13,er80p60s1_79,er80p60s1_26,er80p60s1_37,er80p60s1_49,er80p60s1_40,er80p60s1_46",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam0,fill_pressure,0.0,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,402,16588800000,10.219814971182442,611,skipped_factor_cutoff,,144000,229,0.14159245799237397,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_10,er80p60s1_18,er80p60s1_37,er80p60s1_26,er80p60s1_40",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam0.01,fill_pressure,0.01,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,402,16588800000,10.219814971182442,611,skipped_factor_cutoff,,144000,229,0.14256520799244754,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_10,er80p60s1_18",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam0.05,fill_pressure,0.05,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,402,6635520000,9.821874962510405,611,skipped_factor_cutoff,,144000,229,0.14318275000550784,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_10,er80p60s1_18",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam0.1,fill_pressure,0.1,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,404,6635520000,9.821874962510405,613,skipped_factor_cutoff,,144000,229,0.14075458300067112,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_10,er80p60s1_18",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam0.5,fill_pressure,0.5,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,23,24,422,3185049600,9.503116199885993,631,skipped_factor_cutoff,,19200,222,0.1437163749942556,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_49,er80p60s1_10",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam1,fill_pressure,1.0,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,21,22,447,424673280,8.628054936494292,656,skipped_factor_cutoff,,20480,223,0.1453750829969067,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_49,er80p60s1_10",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,fill_pressure_lam2,fill_pressure,2.0,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,23,24,460,2548039680,9.406206186877936,669,skipped_factor_cutoff,,19200,222,0.14867075000074692,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_49,er80p60s1_10",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s1,adaptive_fill_pressure,adaptive_fill_pressure,,0.05,80,209,0.06613924050632912,5.225,13,2,5,3.2375,erdos_renyi,mixed,22,23,402,16588800000,10.219814971182442,611,skipped_factor_cutoff,,144000,229,0.2338930830010213,,"er80p60s1_13,er80p60s1_33,er80p60s1_79,er80p60s1_37,er80p60s1_26,er80p60s1_40,er80p60s1_10,er80p60s1_18",ok,0.06,1.0,,,,,
v2,random,er_n80_p0.06_s2,min_degree,min_degree,,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,338,12582912000,10.099781159327248,517,skipped_factor_cutoff,,163840,201,0.0026585419982438907,,"er80p60s2_60,er80p60s2_14,er80p60s2_42,er80p60s2_43,er80p60s2_44,er80p60s2_49,er80p60s2_5,er80p60s2_55",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,min_fill,min_fill,,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,334,15728640000,10.196691172335305,513,skipped_factor_cutoff,,144000,204,0.022966707998421043,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_43,er80p60s2_44,er80p60s2_49,er80p60s2_5,er80p60s2_55",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,weighted_min_fill,weighted_min_fill,,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,341,11796480000,10.071752435727005,520,skipped_factor_cutoff,,192000,213,0.030153083003824577,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_43,er80p60s2_6,er80p60s2_44,er80p60s2_9,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,hybrid_degree_lam0.1,hybrid,0.1,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,335,15728640000,10.196691172335305,514,skipped_factor_cutoff,,192000,226,0.0718740829906892,,"er80p60s2_60,er80p60s2_42,er80p60s2_14,er80p60s2_6,er80p60s2_49,er80p60s2_55,er80p60s2_44,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam0,fill_pressure,0.0,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,341,11796480000,10.071752435727005,520,skipped_factor_cutoff,,192000,213,0.1041209999966668,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_43,er80p60s2_6,er80p60s2_44,er80p60s2_9,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam0.01,fill_pressure,0.01,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,341,11796480000,10.071752435727005,520,skipped_factor_cutoff,,192000,213,0.1026812920026714,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_43,er80p60s2_44,er80p60s2_9,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam0.05,fill_pressure,0.05,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,341,11796480000,10.071752435727005,520,skipped_factor_cutoff,,192000,213,0.10299341699283104,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_43,er80p60s2_44,er80p60s2_9,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam0.1,fill_pressure,0.1,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,344,11796480000,10.071752435727005,523,skipped_factor_cutoff,,245760,238,0.10287462499400135,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_44,er80p60s2_43,er80p60s2_9,er80p60s2_49",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam0.5,fill_pressure,0.5,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,337,15728640000,10.196691172335305,516,skipped_factor_cutoff,,245760,239,0.10517104199971072,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_49,er80p60s2_44,er80p60s2_77,er80p60s2_55",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam1,fill_pressure,1.0,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,339,15728640000,10.196691172335305,518,skipped_factor_cutoff,,192000,226,0.10759458300890401,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_49,er80p60s2_44,er80p60s2_77,er80p60s2_55",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,fill_pressure_lam2,fill_pressure,2.0,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,392,3932160000,9.594631181007344,571,skipped_factor_cutoff,,96000,215,0.11043554201023653,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_49,er80p60s2_44,er80p60s2_55,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.06_s2,adaptive_fill_pressure,adaptive_fill_pressure,,0.05,80,179,0.05664556962025316,4.475,10,2,5,3.2875,erdos_renyi,mixed,20,21,341,11796480000,10.071752435727005,520,skipped_factor_cutoff,,192000,213,0.1755516249977518,,"er80p60s2_14,er80p60s2_42,er80p60s2_60,er80p60s2_6,er80p60s2_43,er80p60s2_44,er80p60s2_9,er80p60s2_77",ok,0.06,2.0,,,,,
v2,random,er_n80_p0.10_s0,min_degree,min_degree,,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,779,26418075402240000,16.421901175404454,1115,skipped_factor_cutoff,,245760,216,0.00432679099321831,,"er80p100s0_44,er80p100s0_54,er80p100s0_0,er80p100s0_31,er80p100s0_70,er80p100s0_71,er80p100s0_26,er80p100s0_28",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,min_fill,min_fill,,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,776,26418075402240000,16.421901175404454,1112,skipped_factor_cutoff,,245760,216,0.095824874995742,,"er80p100s0_44,er80p100s0_54,er80p100s0_0,er80p100s0_31,er80p100s0_70,er80p100s0_71,er80p100s0_67,er80p100s0_26",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,weighted_min_fill,weighted_min_fill,,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.11504525000054855,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,hybrid_degree_lam0.1,hybrid,0.1,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.2550134580087615,,"er80p100s0_71,er80p100s0_44,er80p100s0_54,er80p100s0_0,er80p100s0_70,er80p100s0_31,er80p100s0_67,er80p100s0_28",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam0,fill_pressure,0.0,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.360388208006043,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam0.01,fill_pressure,0.01,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.35995637498854194,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam0.05,fill_pressure,0.05,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.3605089580087224,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam0.1,fill_pressure,0.1,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.36882187498849817,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam0.5,fill_pressure,0.5,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,36,37,794,52836150804480000,16.722931171068435,1130,skipped_factor_cutoff,,245760,215,0.36167670800932683,,"er80p100s0_44,er80p100s0_71,er80p100s0_54,er80p100s0_31,er80p100s0_0,er80p100s0_67,er80p100s0_70,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam1,fill_pressure,1.0,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,36,37,794,52836150804480000,16.722931171068435,1130,skipped_factor_cutoff,,245760,215,0.36320800000976305,,"er80p100s0_44,er80p100s0_71,er80p100s0_54,er80p100s0_31,er80p100s0_0,er80p100s0_67,er80p100s0_70,er80p100s0_46",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,fill_pressure_lam2,fill_pressure,2.0,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,36,37,794,84537841287168000,16.92705115372436,1130,skipped_factor_cutoff,,245760,215,0.36483662499813363,,"er80p100s0_44,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_54,er80p100s0_67,er80p100s0_70,er80p100s0_13",ok,0.1,0.0,,,,,
v2,random,er_n80_p0.10_s0,adaptive_fill_pressure,adaptive_fill_pressure,,0.01,80,336,0.10632911392405063,8.4,14,2,5,3.15,erdos_renyi,mixed,35,36,777,52836150804480000,16.722931171068435,1113,skipped_factor_cutoff,,245760,215,0.5767631670023547,,"er80p100s0_44,er80p100s0_54,er80p100s0_71,er80p100s0_31,er80p100s0_0,er80p100s0_70,er80p100s0_67,er80p100s0_46",ok,0.1,0.0,,,,,
