topology,graph_name,method,base_method,lambda,n,m,density,avg_degree,max_degree,min_cardinality,max_cardinality,avg_cardinality,family,cardinality_mode,induced_width,max_clique_size,total_fill_edges,peak_factor_entries,peak_factor_log10,final_edge_count,ve_status,ve_runtime,ve_max_observed_entries,ve_factor_ops,ordering_time,total_runtime,status,p,seed,rows,cols,attachment_m,source,layers,max_parents
grid,grid_8x8,hybrid_lam1,hybrid,1.0,64,112,0.05555555555555555,3.5,4,2,5,3.015625,grid,mixed,10,11,180,144000,5.15836249209525,292,ok,0.004451000000699423,144000,239,0.0170336250012042,0.021484625001903623,ok,,,8.0,8.0,,,,
grid,grid_8x8,hybrid_lam2,hybrid,2.0,64,112,0.05555555555555555,3.5,4,2,5,3.015625,grid,mixed,10,11,179,96000,4.982271233039569,291,ok,0.0033206660009454936,96000,239,0.017074208008125424,0.020394874009070918,ok,,,8.0,8.0,,,,
grid,grid_10x10,min_degree,min_degree,,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,376,1440000,6.15836249209525,556,skipped_factor_cutoff,,216000,326,0.003068291989620775,,ok,,,10.0,10.0,,,,
grid,grid_10x10,min_fill,min_fill,,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,355,1728000,6.237543738142874,535,skipped_factor_cutoff,,144000,336,0.015374042006442323,,ok,,,10.0,10.0,,,,
grid,grid_10x10,weighted_min_fill,weighted_min_fill,,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,332,276480,5.4416637207987995,512,skipped_factor_cutoff,,55296,346,0.01881162500649225,,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam0,hybrid,0.0,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,332,276480,5.4416637207987995,512,skipped_factor_cutoff,,55296,346,0.0473574999923585,,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam0.01,hybrid,0.01,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,332,276480,5.4416637207987995,512,skipped_factor_cutoff,,30720,341,0.047061791992746294,,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam0.05,hybrid,0.05,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,339,276480,5.4416637207987995,519,skipped_factor_cutoff,,30720,341,0.07995541700802278,,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam0.1,hybrid,0.1,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,349,207360,5.3167249841904995,529,ok,0.00638408400118351,207360,379,0.050329666992183775,0.056713750993367285,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam0.5,hybrid,0.5,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,349,124416,5.0948762345741425,529,ok,0.006227292004041374,124416,379,0.04967512500297744,0.05590241700701881,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam1,hybrid,1.0,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,13,14,363,138240,5.140633725134818,543,ok,0.006700750003801659,138240,379,0.056820625002728775,0.06352137500653043,ok,,,10.0,10.0,,,,
grid,grid_10x10,hybrid_lam2,hybrid,2.0,100,180,0.03636363636363636,3.6,4,2,5,3.22,grid,mixed,12,13,373,345600,5.538573733806856,553,skipped_factor_cutoff,,129600,344,0.04873716599831823,,ok,,,10.0,10.0,,,,
grid,grid_12x12,min_degree,min_degree,,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,623,88473600,7.946813699118706,887,skipped_factor_cutoff,,103680,458,0.005968665995169431,,ok,,,12.0,12.0,,,,
grid,grid_12x12,min_fill,min_fill,,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,573,34560000,7.538573733806856,837,skipped_factor_cutoff,,122880,488,0.03545624999969732,,ok,,,12.0,12.0,,,,
grid,grid_12x12,weighted_min_fill,weighted_min_fill,,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,574,2654208,6.423934953838367,838,skipped_factor_cutoff,,61440,503,0.04599666700232774,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam0,hybrid,0.0,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,574,2654208,6.423934953838367,838,skipped_factor_cutoff,,61440,503,0.11286270800337661,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam0.01,hybrid,0.01,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,580,2654208,6.423934953838367,844,skipped_factor_cutoff,,61440,503,0.11242508300347254,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam0.05,hybrid,0.05,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,581,3538944,6.548873690446667,845,skipped_factor_cutoff,,207360,506,0.11328916600905359,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam0.1,hybrid,0.1,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,581,2654208,6.423934953838367,845,skipped_factor_cutoff,,61440,503,0.12006454200309236,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam0.5,hybrid,0.5,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,626,4423680,6.6457837034547245,890,skipped_factor_cutoff,,138240,491,0.12041891700937413,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam1,hybrid,1.0,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,628,12288000,7.089481202687437,892,skipped_factor_cutoff,,230400,473,0.11852683300094213,,ok,,,12.0,12.0,,,,
grid,grid_12x12,hybrid_lam2,hybrid,2.0,144,264,0.02564102564102564,3.6666666666666665,4,2,5,3.0833333333333335,grid,mixed,16,17,649,11197440,7.049118744013468,913,skipped_factor_cutoff,,34992,437,0.12448737499653362,,ok,,,12.0,12.0,,,,
scale_free,ba_n50_m1_s0,min_degree,min_degree,,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0010129169968422502,40,148,0.000731500011170283,0.0017444170080125332,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,min_fill,min_fill,,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.001018582988763228,40,148,0.001596041998709552,0.00261462498747278,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,weighted_min_fill,weighted_min_fill,,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009922080062096938,40,148,0.0019625839922809973,0.002954791998490691,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam0,hybrid,0.0,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009902909951051697,40,148,0.00481075000425335,0.00580104099935852,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam0.01,hybrid,0.01,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.000974750000750646,40,148,0.006122416001744568,0.007097166002495214,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam0.05,hybrid,0.05,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009893340029520914,40,148,0.006058707993361168,0.007048041996313259,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam0.1,hybrid,0.1,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009733330080052838,40,148,0.006014040991431102,0.006987373999436386,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam0.5,hybrid,0.5,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,2,3,1,200,2.3010299956639813,50,ok,0.0009813340002438053,200,148,0.005993665996356867,0.006974999996600673,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam1,hybrid,1.0,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,2,3,1,200,2.3010299956639813,50,ok,0.00101570799597539,200,148,0.0060725410003215075,0.0070882489962968975,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s0,hybrid_lam2,hybrid,2.0,50,49,0.04,1.96,13,2,8,3.42,barabasi_albert,mixed_hub_stress,2,3,1,200,2.3010299956639813,50,ok,0.0010060839995276183,200,148,0.006127792003098875,0.007133876002626494,ok,,0.0,,,1.0,,,
scale_free,ba_n50_m1_s1,min_degree,min_degree,,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009842500003287569,64,148,0.0007362080068560317,0.0017204580071847886,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,min_fill,min_fill,,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009731249883770943,64,148,0.0016259580006590113,0.0025990829890361056,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,weighted_min_fill,weighted_min_fill,,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009697920031612739,64,148,0.0019819159933831543,0.002951707996544428,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam0,hybrid,0.0,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009724999981699511,64,148,0.004933167001581751,0.005905666999751702,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam0.01,hybrid,0.01,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009653749875724316,64,148,0.0059806249919347465,0.006945999979507178,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam0.05,hybrid,0.05,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0010379590094089508,64,148,0.006054625002434477,0.007092584011843428,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam0.1,hybrid,0.1,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0010810840030899271,64,148,0.0060055840003769845,0.007086668003466912,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam0.5,hybrid,0.5,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009730830061016604,64,148,0.006037375002051704,0.007010458008153364,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam1,hybrid,1.0,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009758749947650358,64,148,0.0060375839966582134,0.007013458991423249,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s1,hybrid_lam2,hybrid,2.0,50,49,0.04,1.96,14,2,8,3.14,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,49,ok,0.0009713749896036461,64,148,0.005977041000733152,0.006948415990336798,ok,,1.0,,,1.0,,,
scale_free,ba_n50_m1_s2,min_degree,min_degree,,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009838330006459728,40,148,0.0007331249944400042,0.001716957995085977,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,min_fill,min_fill,,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009818329999689013,40,148,0.0016340840084012598,0.002615917008370161,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,weighted_min_fill,weighted_min_fill,,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.000982375000603497,40,148,0.002012708006077446,0.002995083006680943,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam0,hybrid,0.0,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009877080010483041,40,148,0.005030707994592376,0.00601841599564068,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam0.01,hybrid,0.01,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009769169992068782,40,148,0.005932500003837049,0.006909417003043927,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam0.05,hybrid,0.05,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009677920024842024,40,148,0.00595491701096762,0.006922709013451822,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam0.1,hybrid,0.1,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009724589908728376,40,148,0.006136500000138767,0.007108958991011605,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam0.5,hybrid,0.5,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0010089999996125698,40,148,0.005945334007265046,0.006954334006877616,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam1,hybrid,1.0,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0009685409895610064,40,148,0.0061491670057876036,0.00711770799534861,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m1_s2,hybrid_lam2,hybrid,2.0,50,49,0.04,1.96,14,2,8,3.4,barabasi_albert,mixed_hub_stress,1,2,0,40,1.6020599913279625,49,ok,0.0010523749951971695,40,148,0.006064208995667286,0.007116583990864456,ok,,2.0,,,1.0,,,
scale_free,ba_n50_m2_s0,min_degree,min_degree,,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,7,8,48,46080,4.663512470415156,144,ok,0.0028236250072950497,46080,195,0.0008633329998701811,0.003686958007165231,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,min_fill,min_fill,,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,7,8,51,46080,4.663512470415156,147,ok,0.0022604169935220852,46080,195,0.0035461660008877516,0.005806582994409837,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,weighted_min_fill,weighted_min_fill,,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,6,7,50,38400,4.5843312243675305,146,ok,0.0025167499989038333,38400,195,0.0047436249878956005,0.007260374986799434,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam0,hybrid,0.0,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,6,7,50,38400,4.5843312243675305,146,ok,0.0024707089905859903,38400,195,0.011141458002384752,0.013612166992970742,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam0.01,hybrid,0.01,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,6,7,50,38400,4.5843312243675305,146,ok,0.0025657919904915616,38400,195,0.011418416994274594,0.013984208984766155,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam0.05,hybrid,0.05,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,6,7,52,38400,4.5843312243675305,148,ok,0.0024450000055367127,38400,195,0.012704082997515798,0.01514908300305251,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam0.1,hybrid,0.1,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,6,7,52,38400,4.5843312243675305,148,ok,0.00240545799897518,38400,195,0.012890208003227599,0.015295666002202779,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam0.5,hybrid,0.5,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,7,8,65,69120,4.839603729470837,161,ok,0.003481915991869755,69120,195,0.013629834007588215,0.01711174999945797,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam1,hybrid,1.0,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,8,9,78,46080,4.663512470415156,174,ok,0.0034705420112004504,46080,195,0.013512417004676536,0.016982959015876986,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s0,hybrid_lam2,hybrid,2.0,50,96,0.0783673469387755,3.84,18,2,8,3.14,barabasi_albert,mixed_hub_stress,8,9,75,138240,5.140633725134818,171,ok,0.0045879579993197694,138240,195,0.013699667004402727,0.018287625003722496,ok,,0.0,,,2.0,,,
scale_free,ba_n50_m2_s1,min_degree,min_degree,,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,46,23040,4.362482474751174,142,ok,0.00223462498979643,23040,195,0.0008676669967826456,0.0031022919865790755,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,min_fill,min_fill,,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,47,23040,4.362482474751174,143,ok,0.002228124998509884,23040,195,0.003588749998016283,0.005816874996526167,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,weighted_min_fill,weighted_min_fill,,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,47,23040,4.362482474751174,143,ok,0.002125541999703273,23040,195,0.004789124999660999,0.006914666999364272,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam0,hybrid,0.0,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,47,23040,4.362482474751174,143,ok,0.0020627920021070167,23040,195,0.011131292005302384,0.013194084007409401,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam0.01,hybrid,0.01,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,47,23040,4.362482474751174,143,ok,0.002253708997159265,23040,195,0.011405208002543077,0.013658916999702342,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam0.05,hybrid,0.05,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,46,23040,4.362482474751174,142,ok,0.0020885410049231723,23040,195,0.012277374989935197,0.01436591599485837,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam0.1,hybrid,0.1,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,50,23040,4.362482474751174,146,ok,0.0021821249974891543,23040,195,0.013042541002505459,0.015224665999994613,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam0.5,hybrid,0.5,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,53,23040,4.362482474751174,149,ok,0.0021653750009136274,23040,195,0.013487042000633664,0.015652417001547292,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam1,hybrid,1.0,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,6,7,53,23040,4.362482474751174,149,ok,0.0022876659932080656,23040,195,0.01336125000671018,0.015648915999918245,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s1,hybrid_lam2,hybrid,2.0,50,96,0.0783673469387755,3.84,17,2,8,3.36,barabasi_albert,mixed_hub_stress,7,8,57,23040,4.362482474751174,153,ok,0.0024002499994821846,23040,195,0.013493874997948296,0.01589412499743048,ok,,1.0,,,2.0,,,
scale_free,ba_n50_m2_s2,min_degree,min_degree,,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,44,230400,5.362482474751174,140,ok,0.0034561250067781657,230400,195,0.0008588339987909421,0.004314959005569108,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,min_fill,min_fill,,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,43,61440,4.7884512070234555,139,ok,0.0023435000039171427,61440,195,0.003350333994603716,0.005693833998520859,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,weighted_min_fill,weighted_min_fill,,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,43,61440,4.7884512070234555,139,ok,0.0024770419986452907,61440,195,0.004524541989667341,0.007001583988312632,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam0,hybrid,0.0,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,43,61440,4.7884512070234555,139,ok,0.0024712080048630014,61440,195,0.010939250001683831,0.013410458006546833,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam0.01,hybrid,0.01,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,43,61440,4.7884512070234555,139,ok,0.002628875008667819,61440,195,0.01095145799627062,0.013580333004938439,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam0.05,hybrid,0.05,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,44,61440,4.7884512070234555,140,ok,0.0024892090004868805,61440,195,0.011916000003111549,0.01440520900359843,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam0.1,hybrid,0.1,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,46,61440,4.7884512070234555,142,ok,0.002490416998625733,61440,195,0.012485083003412,0.014975500002037734,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam0.5,hybrid,0.5,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,59,256000,5.40823996531185,155,skipped_factor_cutoff,,128000,119,0.013417249996564351,,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam1,hybrid,1.0,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,74,256000,5.40823996531185,170,skipped_factor_cutoff,,15360,139,0.014065374998608604,,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m2_s2,hybrid_lam2,hybrid,2.0,50,96,0.0783673469387755,3.84,18,2,8,3.2,barabasi_albert,mixed_hub_stress,7,8,77,256000,5.40823996531185,173,skipped_factor_cutoff,,15360,136,0.014436792000196874,,ok,,2.0,,,2.0,,,
scale_free,ba_n50_m3_s0,min_degree,min_degree,,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,83,983040,5.9925711896793805,224,skipped_factor_cutoff,,102400,158,0.0010102080123033375,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,min_fill,min_fill,,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,85,983040,5.9925711896793805,226,skipped_factor_cutoff,,49152,144,0.007347624996327795,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,weighted_min_fill,weighted_min_fill,,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,85,491520,5.691541194015399,226,skipped_factor_cutoff,,245760,145,0.009402541996678337,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam0,hybrid,0.0,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,85,491520,5.691541194015399,226,skipped_factor_cutoff,,245760,145,0.021294167003361508,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam0.01,hybrid,0.01,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,85,491520,5.691541194015399,226,skipped_factor_cutoff,,245760,145,0.021392541006207466,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam0.05,hybrid,0.05,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,85,491520,5.691541194015399,226,skipped_factor_cutoff,,245760,150,0.02268700000422541,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam0.1,hybrid,0.1,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,91,614400,5.7884512070234555,232,skipped_factor_cutoff,,102400,138,0.023721958001260646,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam0.5,hybrid,0.5,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,94,983040,5.9925711896793805,235,skipped_factor_cutoff,,98304,140,0.025237291993107647,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam1,hybrid,1.0,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,95,983040,5.9925711896793805,236,skipped_factor_cutoff,,98304,136,0.025413041992578655,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s0,hybrid_lam2,hybrid,2.0,50,141,0.11510204081632654,5.64,19,2,8,3.34,barabasi_albert,mixed_hub_stress,10,11,105,983040,5.9925711896793805,246,skipped_factor_cutoff,,196608,111,0.026055957991047762,,ok,,0.0,,,3.0,,,
scale_free,ba_n50_m3_s1,min_degree,min_degree,,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,128,16588800,7.219814971182443,269,skipped_factor_cutoff,,240000,145,0.0010459579934831709,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,min_fill,min_fill,,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,128,16588800,7.219814971182443,269,skipped_factor_cutoff,,138240,152,0.007963832991663367,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,weighted_min_fill,weighted_min_fill,,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,127,16588800,7.219814971182443,268,skipped_factor_cutoff,,23040,147,0.010437707998789847,,ok,,1.0,,,3.0,,,
